<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEXOG,D,240318,000000,9191.3,9211.15,9155.61,9161.34,14587050109
MOEXOG,D,240319,000000,9161.13,9182.53,8987.56,9012.24,33475341957
MOEXOG,D,240320,000000,9036.62,9059.96,8957,8969.1,34972173840
MOEXOG,D,240321,000000,9044.42,9086.46,8975.21,9025.33,26124115046
MOEXOG,D,240322,000000,9068,9076.88,8955.79,8994.63,38663290475
MOEXOG,D,240325,000000,8972.18,9002.87,8909.96,9002.87,23972390778
MOEXOG,D,240326,000000,9008.35,9014,8950.66,8989.1,21688999286
MOEXOG,D,240327,000000,9016.09,9016.09,8947.6,8998.02,15238935891
MOEXOG,D,240328,000000,9014.94,9051.93,8996.22,9044.28,20707280618
MOEXOG,D,240329,000000,9056.41,9118.87,9033.73,9118.87,20980510429
MOEXOG,D,240401,000000,9162.41,9236.13,9155.22,9222.28,27195567793
MOEXOG,D,240402,000000,9241.2,9241.33,9181.44,9215.64,35032524946
MOEXOG,D,240403,000000,9262.29,9262.29,9206.92,9251.97,25956545257
MOEXOG,D,240404,000000,9260.48,9324.69,9253.3,9309.92,27238872493
MOEXOG,D,240405,000000,9288.54,9306.64,9251.85,9284.41,24570785442
MOEXOG,D,240408,000000,9289.16,9367.09,9279.76,9332.62,38735441681
MOEXOG,D,240409,000000,9352.09,9388.78,9264.16,9283.55,40209114833
MOEXOG,D,240410,000000,9302.6,9352.2,9248.83,9339.24,16536689144
MOEXOG,D,240411,000000,9364.38,9393.58,9341.05,9354.34,20508984311
MOEXOG,D,240412,000000,9378.42,9408.49,9350.71,9374.42,17336695832
MOEXOG,D,240415,000000,9403.92,9505.22,9403.92,9477.01,24658064023
MOEXOG,D,240416,000000,9504.8,9511.73,9446.35,9451.85,21195909101
MOEXOG,D,240417,000000,9474.36,9492.81,9384,9402.11,20790432035
MOEXOG,D,240418,000000,9398.72,9408.6,9331.08,9384.87,19755032573
MOEXOG,D,240419,000000,9419.9,9480.03,9388.75,9462.44,24735913787
MOEXOG,D,240422,000000,9458.19,9484.35,9418.1,9438.34,25431457627
MOEXOG,D,240423,000000,9450.62,9489.84,9342.59,9350.34,31043114490
MOEXOG,D,240424,000000,9370.04,9385.67,9307.31,9312,15894903866
MOEXOG,D,240425,000000,9317.81,9333.07,9296.29,9301.67,12428817528
MOEXOG,D,240426,000000,9334.41,9362.54,9300.83,9330.62,14394133171
MOEXOG,D,240427,000000,9339,9414.83,9339,9404.36,16318079155
MOEXOG,D,240429,000000,9408.4,9451.79,9398.59,9428.93,10593823974
MOEXOG,D,240430,000000,9451.53,9463.95,9398.88,9408.62,8793151510
MOEXOG,D,240502,000000,9409.72,9430.33,9338.12,9356.25,28135446947
MOEXOG,D,240503,000000,9360.42,9382.64,9313.01,9355.66,20084689978
MOEXOG,D,240506,000000,9360.65,9362.44,9295.77,9332.46,33899072917
MOEXOG,D,240507,000000,9263.1,9358.89,9263.1,9330.1,36073448612
MOEXOG,D,240508,000000,9362.37,9362.37,9316.86,9316.86,15917218332
MOEXOG,D,240510,000000,9341.9,9368.87,9341.9,9360.07,6186310050
MOEXOG,D,240513,000000,9385.11,9420.56,9354.82,9394.87,24615129528
MOEXOG,D,240514,000000,9432.43,9432.97,9388.54,9393.3,22499482215
MOEXOG,D,240515,000000,9405.72,9413.38,9354.91,9376.78,41940933055
MOEXOG,D,240516,000000,9419.62,9453.78,9392.53,9427.89,21308134893
MOEXOG,D,240517,000000,9463.07,9468.52,9401.87,9410.33,22843185905
MOEXOG,D,240520,000000,9427.26,9431.91,9304.34,9314.08,0
MOEXOG,D,240521,000000,9227.68,9296.31,9109.7,9163.19,41593615439
MOEXOG,D,240522,000000,9202.51,9247.53,9195.06,9229.81,18389045991
MOEXOG,D,240523,000000,9206.56,9206.56,9119.59,9156.26,24497211402
MOEXOG,D,240524,000000,9155.15,9165.3,8954.11,9011.16,32064315650
MOEXOG,D,240527,000000,8967.01,9006.47,8752.1,8752.48,31848786637
MOEXOG,D,240528,000000,8801.38,8893.61,8688.39,8749.27,26456553985
MOEXOG,D,240529,000000,8797.25,8816.85,8735.96,8798.31,16704129165
MOEXOG,D,240530,000000,8858.79,8864.91,8703.67,8712.37,15334246669
MOEXOG,D,240531,000000,8638.89,8685.39,8529.9,8547.16,24006411654
MOEXOG,D,240603,000000,8523.01,8584.51,8216.51,8362.32,43074831936
MOEXOG,D,240604,000000,8441.85,8518.48,8351.92,8465.71,23552597590
MOEXOG,D,240605,000000,8579.52,8606.5,8489.05,8544.49,19712933312
MOEXOG,D,240606,000000,8493.36,8544.4,8427.42,8471.23,11792874728
MOEXOG,D,240607,000000,8501.11,8667.68,8477.49,8538.98,26722340070
MOEXOG,D,240610,000000,8603.37,8623.85,8412.07,8420.5,21696268478
MOEXOG,D,240611,000000,8406.44,8449.22,8338.97,8415.05,25519808633
MOEXOG,D,240613,000000,8026.95,8403.56,8003.99,8369.94,33699808751
MOEXOG,D,240614,000000,8360.04,8529.03,8334.4,8507.05,18506236735
MOEXOG,D,240617,000000,8535.25,8542.85,8440.08,8440.08,17408720133
MOEXOG,D,240618,000000,8446.7,8467.38,8251.27,8267.16,17956168752
MOEXOG,D,240619,000000,8228.87,8266.83,7979.64,8015.94,31504023484
MOEXOG,D,240620,000000,8031.15,8248.14,7888.81,8246.65,81538822661
MOEXOG,D,240621,000000,8260.3,8299.49,8144.47,8201.42,20918691369
MOEXOG,D,240624,000000,8175.25,8229.63,8115.78,8138.01,15057953449
MOEXOG,D,240625,000000,8142.09,8212.61,8088.37,8208.03,13449618314
MOEXOG,D,240626,000000,8294.93,8347.22,8263.14,8330.97,16681110741
MOEXOG,D,240627,000000,8344.39,8354.88,8251.97,8319.6,14231051872
MOEXOG,D,240628,000000,8320.2,8408.12,8305,8403.37,17781701903
MOEXOG,D,240701,000000,8450.99,8552.22,8422.92,8552.22,18073714125
MOEXOG,D,240702,000000,8586.34,8692.6,8574.76,8676.17,32152278907
MOEXOG,D,240703,000000,8664.3,8705.67,8595.86,8627.72,31358327601
MOEXOG,D,240704,000000,8564.72,8607.35,8376.13,8413.33,26557850683
MOEXOG,D,240705,000000,8399.95,8476.67,8320.83,8440.08,35975493265
MOEXOG,D,240708,000000,8472.9,8511.41,8387.49,8416.07,25059929407
MOEXOG,D,240709,000000,8318.46,8326.25,8111.54,8125.68,33424619803
MOEXOG,D,240710,000000,8099.77,8132.58,7844.94,7878.29,39161637018
MOEXOG,D,240711,000000,7787.34,8061.26,7787.34,8032.04,33800282656
MOEXOG,D,240712,000000,8077.73,8088.08,7912.31,7942.83,22721351625
MOEXOG,D,240715,000000,7997.63,8013.49,7780.52,7789.17,23297589172
MOEXOG,D,240716,000000,7820.87,7965.56,7737.27,7898.91,33407120870
MOEXOG,D,240717,000000,7957.48,7985.5,7873.77,7927.04,28949293969
MOEXOG,D,240718,000000,7738.15,7925.17,7704.3,7925.17,34421328116
MOEXOG,D,240719,000000,7964.09,8085.42,7921.5,8033.51,30885551826
MOEXOG,D,240722,000000,8086.87,8141.82,8052.93,8099.83,25097779525
MOEXOG,D,240723,000000,8117.64,8123.95,8019.44,8120.77,17255693496
MOEXOG,D,240724,000000,8116.64,8214.46,8087.49,8198.65,23674511682
MOEXOG,D,240725,000000,8161.74,8179.73,8099.24,8169.96,15662776284
MOEXOG,D,240726,000000,8150.64,8209.46,7971.35,8039.65,31928610042
MOEXOG,D,240729,000000,7993.23,7993.23,7769.79,7769.79,28434527628
MOEXOG,D,240730,000000,7786.99,7922.3,7740.68,7877.5,25046392491
MOEXOG,D,240731,000000,7918.61,7923.98,7825.42,7875.89,18392950609
MOEXOG,D,240801,000000,7904.06,7940.71,7823.3,7826.36,12139119383
MOEXOG,D,240802,000000,7803.13,7842.09,7694.93,7727.79,17781563900
MOEXOG,D,240805,000000,7604.22,7644.81,7490.94,7554.17,30137526688
MOEXOG,D,240806,000000,7614.46,7646.78,7501.99,7541.34,17067070669
MOEXOG,D,240807,000000,7589.14,7679.82,7468.97,7678.13,23423795222
MOEXOG,D,240808,000000,7667.5,7716.94,7597.68,7612.98,16162993709
MOEXOG,D,240809,000000,7586.52,7649.96,7549.88,7597,59111575
MOEXOG,D,240812,000000,7573.76,7618.4,7488.42,7570.7,208829884
MOEXOG,D,240813,000000,7633.93,7732.91,7627.49,7706.46,253034308
MOEXOG,D,240814,000000,7735.03,7796.55,7672.03,7674.55,160510102
MOEXOG,D,240815,000000,7660.19,7683.68,7590.03,7594.55,177238506
MOEXOG,D,240816,000000,7593.49,7622.24,7531.86,7539.7,221299511
MOEXOG,D,240819,000000,7522.07,7553.13,7436.39,7439.27,17298344226
MOEXOG,D,240820,000000,7456.69,7515.06,7370.49,7415.79,164154070
MOEXOG,D,240821,000000,7416.93,7477.02,7354.86,7435.19,209719077
MOEXOG,D,240822,000000,7461.7,7475.87,7302.34,7302.74,164713404
MOEXOG,D,240823,000000,7282.73,7330.57,7117.37,7157.65,147260611
MOEXOG,D,240826,000000,7456.19,7621.7,7378.79,7510.9,280929613
MOEXOG,D,240827,000000,7592.4,7619.96,7414.95,7434.68,67629434
MOEXOG,D,240828,000000,7427.54,7433.61,7238.28,7352.79,222416164
MOEXOG,D,240829,000000,7408.12,7445.42,7336.84,7423.28,218199739
MOEXOG,D,240830,000000,7467.48,7467.48,7253.78,7285.37,22403441
MOEXOG,D,240902,000000,7193.09,7227.05,7014.38,7017.32,363117160
